Script started on Sun Nov 30 13:31:39 2014
[?1034hpoot:~/data-poi/data->exitminiterm.py -b 38400 /dev/tty.Poi_1-RNI-SPP
Traceback (most recent call last):
  File "/usr/local/bin/miniterm.py", line 694, in <module>
    main()
  File "/usr/local/bin/miniterm.py", line 649, in main
    repr_mode=options.repr_mode,
  File "/usr/local/bin/miniterm.py", line 171, in __init__
    self.serial = serial.serial_for_url(port, baudrate, parity=parity, rtscts=rtscts, xonxoff=xonxoff, timeout=1)
  File "/Library/Python/2.7/site-packages/serial/__init__.py", line 78, in serial_for_url
    instance.open()
  File "/Library/Python/2.7/site-packages/serial/serialposix.py", line 289, in open
    self.fd = os.open(self.portstr, os.O_RDWR|os.O_NOCTTY|os.O_NONBLOCK)
OSError: [Errno 16] Resource busy: '/dev/tty.Poi_1-RNI-SPP'
poot:~/data-poi/data->miniterm.py -b 38400 /dev/tty.Poi_1-RNI-SPP
--- Miniterm on /dev/tty.Poi_1-RNI-SPP: 38400,8,N,1 ---
--- Quit: Ctrl+]  |  Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H ---
134.66,-55.22,21.87
134.86,-55.52,21.84
135.10,-55.84,21.82
135.36,-56.19,21.78
135.63,-56.58,21.71
135.88,-57.01,21.56
136.10,-57.50,21.41
136.28,-58.04,21.30
136.44,-58.55,21.26
136.61,-59.01,21.26
136.78,-59.41,21.27
136.95,-59.78,21.29
137.12,-60.13,21.32
137.26,-60.49,21.41
137.30,-60.87,21.62
137.32,-61.29,21.91
137.34,-61.69,22.28
137.32,-61.98,22.75
137.24,-62.13,23.29
137.12,-62.22,23.83
136.95,-62.33,24.31
136.83,-62.48,24.63
136.82,-62.67,24.70
136.95,-62.92,24.53
137.17,-63.24,24.17
137.40,-63.61,23.76
137.50,-63.99,23.48
137.39,-64.36,23.42
137.14,-64.69,23.49
136.86,-64.97,23.62
136.63,-65.17,23.76
136.52,-65.28,23.83
136.61,-65.31,23.79
136.86,-65.28,23.64
137.19,-65.20,23.42
137.44,-65.09,23.27
137.63,-65.01,23.12
137.85,-65.04,22.85
137.87,-65.12,22.70
137.59,-65.27,22.76
137.05,-65.50,23.02
136.29,-65.80,23.47
135.35,-66.16,24.09
134.26,-66.58,24.89
133.07,-67.03,25.82
131.86,-67.48,26.85
130.67,-67.92,27.90
129.58,-68.33,28.92
128.83,-68.61,29.55
128.38,-68.82,29.96
128.15,-68.98,30.23
128.13,-69.10,30.36
128.18,-69.24,30.61
128.45,-69.36,30.71
129.10,-69.36,30.37
129.84,-69.32,29.93
130.71,-69.24,29.37
131.55,-69.20,28.96
132.53,-69.14,28.46
133.51,-69.06,27.95
134.45,-68.98,27.42
135.35,-68.90,26.89
136.17,-68.82,26.38
136.88,-68.75,25.91
137.43,-68.72,25.51
137.79,-68.73,25.21
137.91,-68.79,25.07
137.75,-68.92,25.09
137.37,-69.11,25.26
136.79,-69.35,25.57
136.08,-69.63,25.98
135.28,-69.92,26.46
134.46,-70.22,26.96
133.63,-70.51,27.47
132.87,-70.79,27.93
132.24,-71.03,28.31
131.76,-71.24,28.55
131.43,-71.42,28.69
131.24,-71.58,28.73
131.12,-71.72,28.75
131.01,-71.88,28.78
130.88,-72.04,28.87
130.70,-72.22,29.05
130.41,-72.43,29.34
130.06,-72.66,29.72
129.65,-72.91,30.18
129.25,-73.16,30.67
128.97,-73.40,31.10
128.86,-73.62,31.44
129.01,-73.80,31.62
129.42,-73.94,31.62
130.02,-74.07,31.51
130.74,-74.18,31.31
131.56,-74.27,31.00
132.46,-74.34,30.55
133.38,-74.41,30.01
134.30,-74.47,29.40
135.13,-74.54,28.80
135.82,-74.65,28.27
136.38,-74.78,27.83
136.86,-74.93,27.44
137.33,-75.10,27.05
137.80,-75.27,26.64
138.33,-75.44,26.17
138.85,-75.62,25.68
139.30,-75.83,25.24
139.63,-76.07,24.90
139.81,-76.35,24.73
139.78,-76.68,24.76
139.55,-77.06,25.00
139.29,-77.46,25.30
139.15,-77.83,25.48
139.23,-78.16,25.47
139.60,-78.43,25.19
140.30,-78.66,24.60
141.19,-78.85,23.82
142.25,-79.02,22.88
143.47,-79.16,21.77
144.85,-79.28,20.49
146.35,-79.37,19.07
147.96,-79.43,17.51
149.66,-79.47,15.85
151.37,-79.50,14.17
153.03,-79.54,12.53
154.65,-79.59,10.93
156.25,-79.65,9.35
157.82,-79.71,7.82
159.45,-79.76,6.25
161.11,-79.80,4.66
162.79,-79.84,3.08
164.47,-79.88,1.52
166.13,-79.94,0.01
167.83,-80.01,-1.50
169.54,-80.08,-3.02
171.30,-80.15,-4.57
173.08,-80.21,-6.14
174.85,-80.26,-7.74
176.62,-80.31,-9.36
178.32,-80.38,-11.00
180.00,-80.47,-12.71
-178.35,-80.59,-14.50
-176.68,-80.73,-16.41
-174.98,-80.88,-18.42
-173.22,-81.03,-20.56
-171.37,-81.16,-22.80
-169.43,-81.28,-25.12
-167.40,-81.38,-27.49
-165.29,-81.47,-29.87
-163.13,-81.53,-32.23
-160.98,-81.55,-34.48
-158.93,-81.52,-36.55
-157.01,-81.45,-38.43
-155.24,-81.35,-40.11
-153.59,-81.22,-41.64
-152.03,-81.08,-43.08
-150.54,-80.94,-44.44
-149.11,-80.79,-45.72
-147.72,-80.64,-46.95
-146.37,-80.49,-48.13
-145.02,-80.35,-49.28
-143.63,-80.21,-50.43
-142.21,-80.08,-51.58
-140.70,-79.96,-52.78
-139.15,-79.85,-54.02
-137.51,-79.76,-55.34
-135.86,-79.68,-56.73
-134.18,-79.61,-58.23
-132.48,-79.54,-59.86
-130.77,-79.49,-61.61
-129.05,-79.43,-63.45
-127.36,-79.37,-65.33
-125.70,-79.31,-67.20
-124.08,-79.23,-69.04
-122.55,-79.14,-70.78
-121.12,-79.04,-72.40
-119.81,-78.92,-73.88
-118.62,-78.79,-75.20
-117.50,-78.65,-76.43
-116.41,-78.50,-77.58
-115.36,-78.35,-78.65
-114.40,-78.20,-79.59
-113.54,-78.03,-80.39
-112.84,-77.85,-80.99
-112.32,-77.66,-81.43
-111.94,-77.46,-81.74
-111.69,-77.25,-81.95
-111.51,-77.03,-82.11
-111.39,-76.81,-82.23
-111.35,-76.58,-82.26
-111.39,-76.35,-82.19
-111.49,-76.11,-82.03
-111.64,-75.87,-81.78
-111.77,-75.62,-81.54
-111.78,-75.39,-81.40
-111.64,-75.18,-81.41
-111.31,-74.98,-81.61
-110.82,-74.80,-81.97
-110.17,-74.64,-82.49
-109.40,-74.49,-83.13
-108.50,-74.35,-83.88
-107.48,-74.22,-84.74
-106.37,-74.09,-85.70
-105.18,-73.96,-86.74
-103.98,-73.84,-87.82
-102.79,-73.71,-88.91
-101.66,-73.56,-89.96
-100.64,-73.41,-90.95
-99.76,-73.25,-91.85
-99.03,-73.08,-92.66
-98.41,-72.91,-93.41
-97.89,-72.73,-94.12
-97.46,-72.54,-94.76
-97.14,-72.35,-95.31
-96.96,-72.16,-95.70
-96.94,-71.96,-95.89
-97.04,-71.76,-95.90
-97.20,-71.55,-95.79
-97.36,-71.35,-95.60
-97.48,-71.15,-95.40
-97.56,-70.95,-95.16
-97.60,-70.76,-94.93
-97.64,-70.57,-94.64
-97.69,-70.38,-94.32
-97.75,-70.19,-93.97
-97.82,-69.99,-93.59
-97.86,-69.81,-93.22
-97.85,-69.62,-92.91
-97.78,-69.44,-92.67
-97.65,-69.26,-92.49
-97.48,-69.09,-92.38
-97.30,-68.92,-92.31
-97.09,-68.75,-92.28
-96.86,-68.58,-92.33
-96.59,-68.42,-92.47
-96.25,-68.26,-92.71
-95.86,-68.10,-93.08
-95.42,-67.95,-93.52
-94.98,-67.79,-94.02
-94.55,-67.64,-94.53
-94.15,-67.48,-95.02
-93.79,-67.32,-95.47
-93.45,-67.16,-95.89
-93.13,-67.00,-96.29
-92.84,-66.85,-96.64
-92.56,-66.69,-96.95
-92.35,-66.53,-97.18
-92.23,-66.37,-97.30
-92.22,-66.20,-97.30
-92.29,-66.04,-97.21
-92.42,-65.88,-97.07
-92.58,-65.71,-96.90
-92.76,-65.54,-96.73
-92.94,-65.38,-96.56
-93.12,-65.21,-96.39
-93.30,-65.05,-96.20
-93.48,-64.89,-95.99
-93.65,-64.73,-95.74
-93.80,-64.57,-95.47
-93.90,-64.41,-95.22
-93.91,-64.26,-95.01
-93.86,-64.11,-94.84
-93.74,-63.97,-94.69
-93.57,-63.83,-94.57
-93.37,-63.69,-94.46
-93.12,-63.55,-94.39
-92.83,-63.42,-94.36
-92.49,-63.29,-94.40
-92.10,-63.16,-94.52
-91.68,-63.03,-94.71
-91.25,-62.90,-94.97
-90.83,-62.77,-95.27
-90.44,-62.63,-95.59
-90.10,-62.50,-95.91
-89.81,-62.35,-96.24
-89.54,-62.21,-96.57
-89.29,-62.06,-96.94
-89.06,-61.92,-97.33
-88.86,-61.77,-97.71
-88.71,-61.62,-98.06
-88.62,-61.47,-98.35
-88.59,-61.32,-98.55
-88.61,-61.17,-98.67
-88.68,-61.03,-98.71
-88.74,-60.89,-98.72
-88.80,-60.75,-98.69
-88.85,-60.61,-98.63
-88.92,-60.47,-98.52
-89.00,-60.34,-98.37
-89.10,-60.21,-98.17
-89.20,-60.07,-97.94
-89.30,-59.94,-97.69
-89.38,-59.81,-97.46
-89.43,-59.69,-97.24
-89.46,-59.56,-97.06
-89.47,-59.43,-96.92
-89.45,-59.30,-96.82
-89.39,-59.17,-96.76
-89.31,-59.04,-96.73
-89.21,-58.91,-96.73
-89.05,-58.79,-96.78
-88.85,-58.66,-96.87
-88.60,-58.54,-97.00
-88.30,-58.41,-97.18
-87.98,-58.29,-97.38
-87.66,-58.16,-97.59
-87.33,-58.04,-97.80
-87.01,-57.91,-98.02
-86.70,-57.78,-98.24
-86.40,-57.65,-98.47
-86.13,-57.52,-98.70
-85.91,-57.39,-98.92
-85.76,-57.25,-99.13
-85.68,-57.11,-99.30
-85.68,-56.98,-99.42
-85.75,-56.84,-99.50
-85.87,-56.70,-99.54
-86.02,-56.56,-99.55
-86.20,-56.43,-99.52
-86.41,-56.30,-99.42
-86.63,-56.17,-99.28
-86.88,-56.04,-99.09
-87.12,-55.92,-98.86
-87.36,-55.80,-98.61
-87.58,-55.68,-98.33
-87.76,-55.56,-98.06
-87.89,-55.45,-97.80
-87.97,-55.33,-97.55
-88.01,-55.22,-97.32
-88.00,-55.11,-97.10
-87.95,-55.00,-96.92
-87.87,-54.89,-96.76
-87.75,-54.79,-96.65
-87.58,-54.68,-96.60
-87.38,-54.57,-96.61
-87.15,-54.45,-96.68
-86.90,-54.34,-96.78
-86.66,-54.23,-96.91
-86.44,-54.11,-97.04
-86.25,-53.99,-97.18
-86.06,-53.87,-97.31
-85.88,-53.75,-97.45
-85.72,-53.63,-97.60
-85.57,-53.51,-97.74
-85.44,-53.39,-97.87
-85.35,-53.27,-97.96
-85.29,-53.15,-98.02
-85.26,-53.04,-98.05
-85.26,-52.92,-98.06
-85.28,-52.80,-98.06
-85.32,-52.68,-98.05
-85.38,-52.57,-98.03
-85.47,-52.45,-97.99
-85.59,-52.33,-97.95
-85.74,-52.21,-97.87
-85.92,-52.09,-97.77
-86.11,-51.98,-97.65
-86.30,-51.86,-97.50
-86.49,-51.75,-97.34
-86.67,-51.64,-97.16
-86.83,-51.53,-96.96
-86.97,-51.43,-96.76
-87.11,-51.32,-96.53
-87.21,-51.22,-96.32
-87.28,-51.12,-96.11
-87.29,-51.02,-95.93
-87.23,-50.92,-95.80
-87.11,-50.82,-95.73
-86.92,-50.72,-95.72
-86.69,-50.62,-95.75
-86.41,-50.52,-95.82
-86.13,-50.42,-95.91
-85.83,-50.32,-96.02
-85.53,-50.22,-96.16
-85.23,-50.11,-96.33
-84.96,-50.00,-96.52
-84.73,-49.89,-96.72
-84.55,-49.77,-96.92
-84.44,-49.66,-97.09
-84.41,-49.54,-97.23
-84.44,-49.42,-97.34
-84.52,-49.30,-97.40
-84.64,-49.18,-97.44
-84.78,-49.07,-97.43
-84.93,-48.96,-97.39
-85.08,-48.85,-97.31
-85.22,-48.75,-97.20
-85.36,-48.65,-97.06
-85.49,-48.55,-96.89
-85.59,-48.45,-96.72
-85.69,-48.36,-96.54
-85.76,-48.27,-96.36
-85.81,-48.17,-96.19
-85.83,-48.08,-96.04
-85.84,-47.99,-95.92
-85.81,-47.90,-95.82
-85.75,-47.80,-95.75
-85.66,-47.71,-95.71
-85.53,-47.62,-95.69
-85.38,-47.52,-95.68
-85.21,-47.43,-95.70
-85.03,-47.34,-95.74
-84.85,-47.25,-95.78
-84.68,-47.15,-95.83
-84.53,-47.05,-95.90
-84.40,-46.95,-95.98
-84.28,-46.85,-96.05
-84.18,-46.75,-96.13
-84.09,-46.65,-96.18
-84.00,-46.55,-96.23
-83.91,-46.46,-96.27
-83.82,-46.36,-96.32
-83.73,-46.26,-96.38
-83.65,-46.16,-96.44
-83.58,-46.06,-96.52
-83.55,-45.96,-96.60
-83.55,-45.85,-96.67
-83.60,-45.75,-96.72
-83.68,-45.65,-96.76
-83.80,-45.54,-96.78
-83.93,-45.44,-96.80
-84.07,-45.34,-96.82
-84.22,-45.23,-96.83
-84.36,-45.13,-96.83
-84.48,-45.03,-96.82
-84.58,-44.94,-96.80
-84.66,-44.85,-96.77
-84.69,-44.76,-96.72
-84.68,-44.67,-96.68
-84.63,-44.58,-96.63
-84.54,-44.50,-96.57
-84.42,-44.43,-96.51
-84.29,-44.35,-96.45
-84.12,-44.27,-96.39
-83.93,-44.20,-96.35
-83.73,-44.12,-96.32
-83.50,-44.04,-96.33
-83.27,-43.96,-96.37
-83.02,-43.88,-96.45
-82.77,-43.79,-96.55
-82.53,-43.70,-96.66
-82.32,-43.61,-96.79
-82.15,-43.51,-96.92
-82.02,-43.41,-97.04
-81.95,-43.31,-97.15
-81.92,-43.21,-97.26
-81.92,-43.10,-97.35
-81.97,-43.00,-97.42
-82.05,-42.90,-97.44
-82.19,-42.81,-97.41
-82.37,-42.71,-97.32
-82.59,-42.63,-97.16
-82.83,-42.54,-96.98
-83.06,-42.46,-96.78
-83.25,-42.37,-96.60
-83.39,-42.29,-96.44
-83.47,-42.20,-96.33
-83.49,-42.11,-96.26
-83.44,-42.02,-96.24
-83.35,-41.93,-96.26
-83.23,-41.83,-96.31
-83.09,-41.73,-96.37
-82.95,-41.64,-96.42
-82.84,-41.54,-96.45
-82.76,-41.45,-96.42
-82.73,-41.37,-96.31
-82.77,-41.28,-96.14
-82.87,-41.21,-95.90
-83.03,-41.13,-95.63
-83.22,-41.05,-95.32
-83.44,-40.97,-94.98
-83.66,-40.89,-94.62
-83.85,-40.82,-94.25
-83.99,-40.74,-93.89
-84.06,-40.67,-93.57
-84.09,-40.59,-93.27
-84.10,-40.51,-93.00
-84.09,-40.43,-92.76
-84.09,-40.34,-92.56
-84.11,-40.25,-92.41
-84.16,-40.14,-92.28
-84.25,-40.03,-92.18
-84.34,-39.91,-92.12
-84.41,-39.78,-92.12
-84.44,-39.64,-92.15
-84.41,-39.50,-92.21
-84.31,-39.35,-92.29
-84.15,-39.20,-92.36
-83.91,-39.05,-92.44
-83.62,-38.89,-92.50
-83.31,-38.75,-92.53
-82.93,-38.60,-92.54
-82.43,-38.43,-92.51
-81.86,-38.26,-92.40
-81.20,-38.10,-92.17
-80.51,-37.95,-91.88
-79.66,-37.82,-91.57
-78.45,-37.66,-91.25
-76.87,-37.49,-91.02
-74.79,-37.28,-90.97
-72.16,-37.00,-91.16
-69.09,-36.64,-91.58
-65.70,-36.16,-92.22
-62.26,-35.58,-92.96
-59.12,-34.92,-93.64
-56.53,-34.27,-94.08
-54.54,-33.68,-94.24
-53.04,-33.07,-94.25
-51.87,-32.38,-94.31
-50.94,-31.51,-94.53
-50.28,-30.44,-94.95
-49.97,-29.22,-95.46
-50.10,-27.93,-95.99
-50.82,-26.63,-96.40
-52.29,-25.44,-96.54
-54.69,-24.46,-96.23
-58.00,-23.72,-95.36
-62.05,-23.15,-93.95
-66.53,-22.62,-92.11
-71.02,-22.04,-90.03
-75.10,-21.36,-87.90
-78.45,-20.54,-85.86
-80.99,-19.61,-84.01
-82.95,-18.60,-82.37
-84.69,-17.51,-80.90
-86.51,-16.35,-79.64
-88.63,-15.12,-78.73
-91.10,-13.83,-78.31
-93.84,-12.53,-78.52
-96.75,-11.29,-79.47
-99.66,-10.20,-81.33
-102.40,-9.38,-84.23
-104.82,-8.92,-88.18
-106.86,-8.86,-93.08
-108.54,-9.17,-98.76
-109.95,-9.77,-104.97
-111.23,-10.51,-111.40
-112.57,-11.26,-117.79
-114.02,-11.85,-123.70
-115.65,-12.22,-128.96
-117.56,-12.31,-133.56
-119.77,-12.18,-137.61
-122.21,-11.94,-141.30
-124.81,-11.69,-144.83
-127.40,-11.58,-148.39
-129.84,-11.70,-152.07
-131.95,-12.08,-155.95
-133.61,-12.73,-160.04
-134.71,-13.66,-164.37
-135.24,-14.86,-168.95
-135.19,-16.26,-173.89
-134.58,-17.81,-179.12
-133.36,-19.49,175.32
-131.49,-21.17,169.48
-128.85,-22.66,163.48
-125.38,-23.84,157.40
-121.30,-24.70,151.16
-116.93,-25.15,144.80
-112.46,-25.17,138.31
-108.20,-24.71,131.80
-104.40,-23.82,125.42
-101.25,-22.52,119.11
-98.89,-20.88,113.01
-97.34,-18.99,107.30
-96.46,-16.90,101.98
-95.98,-14.67,96.96
-95.70,-12.41,92.22
-95.44,-10.14,87.71
-94.99,-7.81,83.32
-94.25,-5.43,79.18
-93.09,-2.96,75.33
-91.48,-0.38,71.88
-89.41,2.33,68.92
-86.89,5.15,66.58
-83.95,8.03,65.05
-80.58,10.91,64.48
-76.77,13.76,64.87
-72.53,16.47,66.15
-67.68,19.04,68.18
-62.36,21.44,70.62
-56.77,23.82,73.05
-51.10,26.42,75.16
-45.43,29.54,76.79
-39.75,33.29,78.03
-33.88,37.64,79.27
-27.52,42.12,81.16
-20.21,46.02,84.22
-11.40,48.76,88.76
-1.14,49.93,94.45
9.59,49.44,100.33
20.03,47.54,105.68
29.60,44.73,110.14
37.97,41.39,113.75
45.24,37.84,116.82
51.58,33.95,119.23
56.74,29.60,120.83
60.24,24.68,121.46
61.87,19.14,121.09
62.12,13.03,119.79
62.29,6.81,118.08
63.83,0.83,116.29
67.62,-4.77,114.54
73.59,-10.09,112.52
80.78,-15.29,109.66
88.13,-20.42,105.38
94.49,-25.22,99.42
99.62,-29.43,92.16
103.94,-33.19,84.28
107.21,-36.84,77.15
108.76,-40.93,72.30
107.97,-45.71,70.07
105.21,-50.87,69.29
102.64,-55.97,67.41
103.64,-60.70,61.29
111.83,-64.43,47.77
127.45,-65.79,26.86
145.02,-63.65,4.23
158.04,-59.03,-13.34
166.39,-53.81,-25.91
171.55,-49.60,-35.15
174.97,-47.09,-42.70
177.61,-46.40,-49.53
-179.82,-47.39,-56.23
-176.77,-49.72,-63.32
-172.83,-52.93,-71.32
-167.63,-56.22,-80.67
-161.20,-58.71,-91.43
-154.24,-59.73,-102.88
-148.01,-59.06,-113.81
-143.59,-57.08,-123.17
-141.00,-54.26,-131.04
-139.77,-51.10,-137.87
-139.19,-48.10,-144.41
-138.70,-45.54,-151.16
-137.85,-43.58,-158.38
-136.38,-42.10,-166.07
-134.30,-40.86,-174.09
-131.69,-39.61,177.75
-128.76,-38.12,169.70
-125.71,-36.20,162.08
-122.71,-33.80,155.12
-119.89,-30.93,148.86
-117.42,-27.63,143.28
-115.38,-24.01,138.25
-113.72,-20.17,133.69
-112.27,-16.13,129.45
-110.80,-11.96,125.47
-109.15,-7.83,121.78
-107.17,-3.65,118.25
-104.78,0.60,114.81
-102.02,4.96,111.54
-99.05,9.47,108.50
-96.00,14.09,105.69
-92.89,19.03,102.93
-90.02,24.10,100.15
-87.56,29.32,97.23
-85.69,34.59,94.09
-84.40,39.97,90.70
-83.59,45.44,87.12
-82.99,50.94,83.65
-81.91,56.40,81.03
-79.32,61.80,80.21
-73.69,67.00,82.70
-62.53,71.59,91.02
-42.44,74.68,108.43
-14.61,74.80,133.36
8.60,71.39,153.82
22.14,65.60,165.19
29.57,58.27,170.89
33.65,50.17,173.66
36.19,41.69,174.95
38.24,33.08,175.48
40.53,24.66,175.62
43.40,16.65,175.56
46.65,8.85,175.19
49.68,1.22,174.36
52.15,-6.42,173.19
53.84,-13.88,171.98
54.66,-21.18,170.94
54.56,-28.41,170.13
53.36,-35.42,169.64
50.48,-42.24,169.76
45.53,-48.90,170.75
38.65,-55.47,172.87
29.77,-62.00,176.70
17.61,-68.22,-176.21
-1.25,-73.48,-162.23
-29.68,-76.32,-138.08
-60.63,-75.65,-110.19
-81.16,-72.23,-91.79
-91.90,-67.67,-84.11
-98.28,-62.87,-82.76
-103.45,-58.12,-84.55
-108.15,-53.52,-87.88
-112.17,-49.11,-91.66
-115.07,-44.86,-95.44
-116.84,-40.76,-98.94
-117.82,-36.75,-102.37
-118.70,-32.80,-105.96
-119.97,-29.04,-109.82
-121.82,-25.57,-114.14
-124.14,-22.45,-118.97
-126.68,-19.66,-124.12
-129.09,-17.15,-129.45
-131.06,-14.82,-134.77
-132.28,-12.56,-139.92
-132.51,-10.39,-144.85
-131.77,-8.31,-149.80
-130.21,-6.38,-154.77
-127.98,-4.57,-159.96
-125.38,-2.83,-165.42
-122.76,-1.06,-171.18
-120.45,0.79,-177.13
-118.70,2.77,176.75
-117.64,4.88,170.53
-117.38,7.12,164.27
-117.93,9.46,158.01
-119.13,11.83,151.83
-120.82,14.25,145.64
-122.84,16.73,139.46
-124.91,19.24,133.46
-126.74,21.85,127.72
-128.09,24.66,122.33
-128.87,27.77,117.33
-129.03,31.27,112.74
-128.62,35.18,108.60
-127.70,39.52,104.85
-126.34,44.25,101.55
-124.66,49.33,98.70
-122.86,54.59,96.31
-121.10,60.01,94.25
-119.52,65.49,92.42
-118.41,70.98,90.56
-118.48,76.37,88.12
-122.10,81.39,83.18
-154.18,84.87,52.78
95.34,83.59,-71.40
84.73,79.24,-81.19
82.37,74.17,-84.69
81.75,68.91,-87.10
81.66,63.58,-89.40
81.72,58.20,-91.94
81.81,52.76,-94.77
81.80,47.24,-97.86
81.61,41.65,-101.04
81.15,35.91,-104.28
80.35,30.08,-107.43
79.08,24.23,-110.35
77.20,18.28,-113.00
74.48,12.24,-115.23
70.83,6.28,-116.88
65.98,0.32,-117.96
59.86,-5.74,-118.47
52.73,-11.89,-118.35
45.13,-18.12,-117.63
37.64,-24.41,-116.24
30.68,-30.55,-114.14
24.05,-36.39,-111.20
17.33,-41.54,-107.18
9.90,-45.58,-101.84
1.49,-48.14,-95.44
-7.87,-49.17,-88.49
-18.04,-48.72,-81.54
-28.62,-46.78,-75.35
-38.68,-43.36,-70.73
-47.24,-38.63,-68.30
-54.21,-33.23,-67.48
-59.81,-27.55,-67.82
-64.70,-21.83,-68.92
-69.50,-16.19,-70.39
-74.51,-10.71,-71.99
-79.45,-5.54,-73.51
-84.07,-0.58,-75.17
-88.06,4.28,-77.52
-91.31,8.93,-80.80
-94.16,13.36,-85.05
-97.34,17.50,-90.26
-101.72,21.35,-96.77
-107.44,24.55,-104.54
-113.99,26.97,-113.36
-120.33,28.50,-122.55
-125.75,29.45,-131.55
-129.87,30.27,-139.89
-132.79,31.30,-147.47
-134.81,32.78,-154.32
-136.36,34.73,-160.63
-137.83,37.01,-166.70
-139.55,39.37,-172.83
-141.75,41.56,-179.34
-144.36,43.41,173.68
-147.16,44.94,166.36
-149.96,46.20,158.74
-152.56,47.15,150.93
-154.92,47.81,142.86
-157.05,48.28,134.67
-158.98,48.72,126.52
-160.82,49.32,118.39
-162.70,50.20,110.31
-164.85,51.49,102.21
-167.57,53.30,93.94
-171.17,55.44,85.37
-176.07,57.68,76.07
177.48,59.74,65.73
169.40,61.26,54.24
160.08,61.91,41.93
150.40,61.45,29.62
141.49,59.91,18.32
133.97,57.50,8.40
128.04,54.54,-0.06
123.38,51.21,-7.53
119.67,47.73,-14.31
116.49,44.14,-20.89
113.64,40.57,-27.47
110.91,37.04,-34.26
108.11,33.47,-41.32
105.22,29.79,-48.42
102.22,25.92,-55.46
99.20,21.77,-62.20
96.25,17.40,-68.30
93.32,12.75,-73.66
90.47,7.99,-78.04
87.66,3.11,-81.47
84.93,-1.78,-83.96
82.22,-6.67,-85.60
79.49,-11.49,-86.51
76.59,-16.28,-86.81
73.40,-21.06,-86.53
69.94,-25.68,-85.64
66.14,-30.12,-84.14
61.89,-34.41,-82.09
56.98,-38.51,-79.47
50.99,-42.38,-76.18
43.29,-45.80,-71.87
33.43,-48.48,-66.29
21.31,-50.09,-59.45
7.57,-50.23,-51.83
-6.25,-48.92,-44.43
-18.85,-46.43,-37.98
-29.63,-42.95,-32.71
-38.09,-38.74,-28.78
-44.28,-33.95,-26.12
-48.60,-28.67,-24.57
-51.61,-22.96,-24.01
-53.50,-16.80,-24.35
-54.31,-10.21,-25.58
-54.52,-3.30,-27.42
-54.87,3.71,-29.54
-56.14,10.66,-31.72
-59.21,17.39,-33.75
-64.42,24.03,-35.92
-70.81,30.53,-38.76
-76.99,36.89,-42.91
-81.96,42.95,-48.75
-85.44,48.56,-56.03
-87.93,53.75,-64.08
-90.24,58.66,-72.40
-93.43,63.38,-80.87
-98.85,67.90,-90.29
-109.21,71.93,-103.45
-128.32,74.66,-124.75
-152.68,74.83,-151.34
-172.69,72.49,-174.25
174.95,68.82,169.45
167.87,64.85,157.60
163.51,60.99,148.04
160.45,57.42,139.66
157.95,54.26,131.81
155.50,51.69,124.08
152.83,49.81,116.18
149.83,48.43,107.93
146.57,47.37,99.35
143.24,46.41,90.69
139.96,45.32,82.01
136.97,43.91,73.59
134.43,42.13,65.58
132.51,39.95,58.16
131.22,37.41,51.35
130.42,34.64,45.07
129.94,31.74,39.19
129.60,28.75,33.60
129.22,25.76,28.21
128.68,22.91,22.68
127.88,20.27,17.90
126.61,17.32,12.56
124.98,14.34,7.15
123.06,11.36,1.78
120.92,8.37,-3.47
118.61,5.29,-8.63
116.15,2.06,-13.74
113.58,-1.37,-18.83
111.04,-4.98,-23.80
108.65,-8.76,-28.62
106.48,-12.70,-33.22
104.57,-16.83,-37.60
102.94,-21.20,-41.76
101.63,-25.63,-45.58
100.58,-30.14,-49.08
99.75,-34.70,-52.26
99.02,-39.24,-55.13
98.31,-43.81,-57.69
97.49,-48.41,-59.92
96.46,-53.03,-61.72
95.11,-57.66,-63.02
93.32,-62.30,-63.66
90.91,-66.88,-63.48
87.46,-71.41,-62.08
81.78,-75.77,-58.33
70.33,-79.73,-48.75
41.02,-82.49,-21.32
-10.74,-82.29,27.87
-38.14,-78.91,51.92
-47.39,-73.76,57.48
-50.77,-67.55,56.66
-52.26,-60.60,53.62
-52.97,-53.11,49.78
-53.28,-45.27,45.90
-53.25,-37.32,42.34
-53.07,-29.41,39.33
-52.98,-21.79,37.04
-53.15,-14.43,35.27
-53.60,-7.25,33.86
-54.18,-0.48,32.78
-54.74,6.10,31.97
-54.90,12.51,31.40
-54.39,18.91,30.94
-53.09,25.51,30.52
-51.22,32.23,30.06
-48.60,39.07,29.68
-44.74,45.91,29.72
-38.90,52.61,30.72
-30.31,59.13,33.32
-17.94,65.25,38.93
-0.18,70.32,50.13
24.00,73.17,68.86
49.18,72.76,90.33
65.10,69.34,104.36
71.96,64.30,109.81
75.02,58.68,110.56
78.10,52.97,109.72
82.76,47.46,108.73
89.00,42.14,107.96
95.75,36.87,107.10
102.15,31.63,105.89
107.77,26.37,103.97
112.10,21.34,101.21
115.07,16.67,97.49
116.77,12.48,92.88
117.57,8.72,87.68
117.75,5.17,82.16
117.62,1.65,76.61
117.37,-1.97,71.25
117.18,-5.75,66.21
117.16,-9.64,61.47
117.37,-13.60,56.87
117.97,-17.56,52.19
119.07,-21.43,47.12
120.73,-25.02,41.57
